product_key,search_query,brand,model,capacity,storage_type,form_factor,interface,shopee_query,ads_count,best_price_brl,avg_price_brl,max_price_brl,total_sold,max_rating,total_reviews,best_title,best_url,best_mlb_id,source_pages,grouped_titles
western digital|wd green sn3000|500gb|nvme,ssd nvme,Western Digital,WD Green SN3000,500GB,NVMe,M.2,PCIe,Western Digital WD Green SN3000 500GB NVMe M.2,5,619.0,734.8,848.0,1025,,0,"SSD WD Green SN3000, 500GB, M.2 2280, PCIe NVMe, Leitura 5000MB/s, Gravacao 4100MB/s, WDS500G4G0E",https://www.mercadolivre.com.br/ssd-wd-green-sn3000-500gb-m2-2280-pcie-nvme-leitura-5000mbs-gravacao-4100mbs-wds500g4g0e/p/MLB61958962#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=22&type=product&tracking_id=c527baac-dc15-4d5d-b37b-2defcf7c4000&wid=MLB6522989374&sid=search,MLB6522989374,1;10;7;8,"SSD WD Green SN3000, 500GB, M.2 2280, PCIe NVMe, Leitura 5000MB/s, Gravacao 4100MB/s, WDS500G4G0E || Ssd M.2 2280 Wd Green Sn3000 500gb Nvme Gravação 4200mb/s || Ssd M.2 Nvme 2280 Wds500g4g0e 5000mb/s Wd Green Sn3000 500gb || Ssd M.2 2280 Wd Green Sn3000 500gb Nvme Wds500g4g0e - Preto || Ssd M.2 Nvme 2280 Wd Green Sn3000 500gb 5000mb/s"
western digital|green sn350|1tb|nvme,ssd nvme,Western Digital,Green SN350,1TB,NVMe,M.2,PCIe 3.0,Western Digital Green SN350 1TB NVMe M.2,4,849.0,909.0,999.0,600,,0,"Ssd 1tb Western Digital Green Sn350 Nvme, Gen3, M.2 2280",https://www.mercadolivre.com.br/ssd-1tb-western-digital-green-sn350-nvme-gen3-m2-2280/up/MLBU3113148572#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=32&type=product&tracking_id=bb70a3b7-b81c-481c-81b4-34f9c4d0e99d&wid=MLB5342927680&sid=search,MLB5342927680,1;6;9,"Ssd 1tb Western Digital Green Sn350 Nvme, Gen3, M.2 2280 Azul || Ssd 1tb Western Digital Green Sn350 Nvme, Gen3, M.2 2280 || Ssd 1tb Western Digital Green Sn350 Nvme, Gen3, M.2 2280 Azu"
western digital|wd green sn3000|1tb|nvme,ssd nvme,Western Digital,WD Green SN3000,1TB,NVMe,M.2,,Western Digital WD Green SN3000 1TB NVMe M.2,4,909.0,1096.25,1198.0,0,,0,Ssd M.2 2280 Wd Green Sn3000 1tb Nvme - Wds100t4g0e Preto Pr,https://www.mercadolivre.com.br/ssd-m2-2280-wd-green-sn3000-1tb-nvme--wds100t4g0e-preto-pr/up/MLBU4127340537#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=10&type=product&tracking_id=e70ccd18-2b1e-41a6-8cf8-ea0040015140&wid=MLB7009378062&sid=search,MLB7009378062,6;7;8;9,Ssd M.2 Nvme 2280 Wds100t4g0e 5000mb/s Wd Green Sn3000 1tb || Ssd M.2 2280 Wd Green Sn3000 1tb Nvme Wds100t4g0e 5000mb/s || Ssd M.2 2280 Wd Green Sn3000 1tb Nvme - Wds100t4g0e Preto Pr || Ssd M.2 2280 Wd Green Sn3000 1tb Nvme Gravação 4200mb/s
memoria|ram|ddr5|5600mhz|beast|8gb,memoria ram ddr5,Kingston,,8GB,,,,Kingston 8GB,4,950.0,1073.25,1195.0,150,,0,Memória Ram Ddr5 8gb 5600mhz Beast Kingston Fury Rgb,https://produto.mercadolivre.com.br/MLB-6908691744-memoria-ram-ddr5-8gb-5600mhz-beast-kingston-fury-rgb-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=23&type=item&tracking_id=f50bf2fb-feca-41a9-892d-623a7542606a&wid=MLB6908691744&sid=search,MLB6908691744,1;3,Memória Ram Ddr5 8gb 5600mhz Beast Kingston Fury Rgb || Memória Ram Ddr5 8gb 5600Mhz Beast Kingston Fury Rgb || Memoria Ram Desktop Ddr5 8gb 5600mhz Beast Envio Imediato
adata|legend 710|1tb|nvme,ssd nvme,Adata,Legend 710,1TB,NVMe,M.2,,Adata Legend 710 1TB NVMe M.2,4,1099.0,1411.5,2298.0,50,,0,Ssd Adata Legend 710 1tb M.2 2280 Nvme Pcie 3.0aleg-710-1tcs,https://www.mercadolivre.com.br/ssd-adata-legend-710-1tb-m2-2280-nvme-pcie-30aleg7101tcs/up/MLBU2895867447#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=50&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB3933075521&sid=search,MLB3933075521,10;2;9,Ssd Adata Legend 710 1tb M.2 Nvme 2280 2400mb/s E 1800mb/s || Ssd Adata Legend 710 1tb M.2 2280 Nvme Pcie 3.0aleg-710-1tcs || Ssd M.2 1tb Adata Legend 710 2280 Nvme Aleg-710-1tcs
memoria|ram|adata|ddr5|5600mhz|16gb,memoria ram ddr5,Adata,,16GB,,,,Adata 16GB,4,1500.0,1786.75,2199.0,0,,0,Memória Ram Adata 16gb Ddr5 5600mhz U-dimm Ecc.,https://www.mercadolivre.com.br/memoria-ram-adata-16gb-ddr5-5600mhz-udimm-ecc/up/MLBU3780841950#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=35&type=product&tracking_id=f50bf2fb-feca-41a9-892d-623a7542606a&wid=MLB6228211744&sid=search,MLB6228211744,2;3;5;7,Memoria Ram Adata 16gb Ddr5 5600mhz 1.1v Sodimm Pc5-44800 || Memória Ram Adata 16gb Ddr5 5600mhz U-dimm Ecc. || Memória Ram Adata 16gb Ddr5 5600mhz Desktop Preto Original || Memória Ram 16gb Desktop Pc Adata Ddr5 5600mhz Ad5u560016g-s
corsair|1tb|nvme,ssd nvme,Corsair,,1TB,NVMe,M.2,PCIe,Corsair 1TB NVMe M.2,4,1769.0,1991.0,2199.0,50,,0,Ssd M.2 Nvme Corsair Mp700 Elite 1tb Pcie Leitura 10000mb/s,https://www.mercadolivre.com.br/ssd-m2-nvme-corsair-mp700-elite-1tb-pcie-leitura--10000mbs/up/MLBU3911889402#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=10&type=product&tracking_id=08babc82-d0ae-4619-8af4-094748010b85&wid=MLB6631257558&sid=search,MLB6631257558,4;6;7,"Ssd M.2 Nvme Corsair Mp700 Elite 1tb Pcie Leitura 10000mb/s || Ssd 1tb Corsair Mp700 Elite, Nvme Pcie M.2, Gen5, Leitura Até 10.000mb/s - Cssd-f1000gbmp700enh || Ssd 1tb Corsair Mp600 Elite Para Pc E Ps5 Com Dissipador, M.2 Nvme, Leitura 7000mb/s E Gravação 6200mb/s || Ssd M.2 2230 Nvme Pcie 4.0 Corsair Mp600 Mini 1tb 7000mbs Preto"
memoria|ram|para|ddr5|5600mhz|32gb,memoria ram ddr5,Crucial,,32GB,,,,Crucial 32GB,4,3088.0,3347.75,3605.0,100,,0,Memória Ram Para Pc Ddr5 32gb 5600mhz Cl46 Crucial Ct32g56c4,https://www.mercadolivre.com.br/memoria-ram-para-pc-ddr5-32gb-5600mhz-cl46-crucial-ct32g56c4/up/MLBU4175104651#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=19&type=product&tracking_id=3c0bd438-a00d-4bd7-872a-44421a689b7b&wid=MLB7066200834&sid=search,MLB7066200834,1;4;5;9,Memória Ram Para Pc Ddr5 32gb 5600mhz Cl46 Crucial CT32G56C46U5 Udimm Desktop || Memoria Ram Para Notebook Ddr5 5600mhz Cl46 32gb Crucial || Memoria Ram Para Pc Ddr5 32gb 5600mhz || Memória Ram Para Pc Ddr5 32gb 5600mhz Cl46 Crucial Ct32g56c4
memoria|ram|corsair|vengeance|rgb|32gb,memoria ram ddr5,Corsair,,32GB,,,,Corsair 32GB,4,3448.0,4701.75,6798.0,150,,0,Memoria Ram Corsair Vengeance Rgb Ddr5 32gb 6000mhz,https://www.mercadolivre.com.br/memoria-ram-corsair-vengeance-rgb-ddr5-32gb-6000mhz/up/MLBU3997882384#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=42&type=product&tracking_id=562aabe2-6ce9-4448-9307-05df0136e546&wid=MLB6252735778&sid=search,MLB6252735778,10;4;8,Memória Ram Corsair Vengeance Rgb 32gb Ddr5/ 5200mhz CMH32GX5M2B5200Z40K || Memória Ram Corsair Vengeance 32gb Rgb Drr5 6200mhz || Memória Ram Corsair Vengeance Rgb Ddr5 32gb (2x16gb) 7000mhz || Memoria Ram Corsair Vengeance Rgb Ddr5 32gb 6000mhz
memoria|ddr5|5600|vengeance|rgb|32gb,memoria ram ddr5,Corsair,,32GB,,,,Corsair 32GB,4,3870.0,3872.5,3875.0,0,,0,Memoria Ddr5 32gb 5600 Vengeance Rgb Corsair,https://www.mercadolivre.com.br/memoria-ddr5-32gb-5600-vengeance-rgb--corsair/up/MLBU3324373781#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=19&type=product&tracking_id=562aabe2-6ce9-4448-9307-05df0136e546&wid=MLB4139356805&sid=search,MLB4139356805,10,Memoria Ddr5 32gb 5600 Vengeance Rgb Corsair
samsung|256gb|nvme,ssd nvme,Samsung,,256GB,NVMe,M.2,PCIe 4.0,Samsung 256GB NVMe M.2 PCIe 4.0,3,329.0,428.0,480.0,200,,0,Ssd M2 256gb Samsung Nvme Pci-e Gen3x4 - Mz-vlb256b Cor Preto,https://www.mercadolivre.com.br/ssd-m2-256gb-samsung-nvme-pci-e-gen3x4-mz-vlb256b-cor-preto/p/MLB39016376#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=56&type=product&float_highlight=last_units&tracking_id=de41043e-a9fc-4271-ae07-41e85aa4c8bc&wid=MLB4693867203&sid=search,MLB4693867203,2,Ssd M2 Nvme 256gb Samsung Pcie 4.0 X4 M.2 2280 Cor Preta Preto || Ssd M2 256gb Samsung Nvme Pci-e Gen3x4 - Mz-vlb256b Cor Preto || Ssd Samsung Pm981a 256gb M.2 Nvme Cor Verde-escuro
kingspec|256gb|nvme,ssd nvme,Kingspec,,256GB,NVMe,M.2,PCIe 3.0,Kingspec 256GB NVMe M.2,3,380.0,476.0,649.0,1075,,0,Ssd M2 2230 Nvme Kingspec Nx Series 256gb Gen3 X4 Steam Deck Cor Preto,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=wRjxefHb7DOXsEcEsYqLxK2lVLftSofA1kdtLp2NBYy6WDaku16hAk5Mvl2WgV1CsL6xX5UY5xJLMkQbdbAmZLfC9twUtQUkXJp9TJgktYb8m2EiEx9t0HqHBJUF3H1xVqansM6hPK8WviQUQfcn6Tc7zv9PKiVSliNy9tPmJDz4AHKJ6fJE1SslFDBp%2FsA6%2F6lWDHPAZWPNKliX%2BTejcMwTDFhjBNtCLS%2FSea8E%2BphV%2Fp0PTvk4qP1mCy3XgOpmhVBCD0knKERjwnOsX8CpjuK3eyz5ATV3US85bhTa%2F4fNK8EBSofi8hhkQIGZPIakTLSVUzSGru8ZRwSddMvnDzFAHj%2FSefzVJOZHnK0psdWOWjnKRP6H5QUtxJfqQi2flw2ZFkoMlWsswvNPEeYv743UnaufB5G7%2BaW63cPZ5Y5kaukEv03b%2BvGHRVmPiRMWTA0eAoFJq14hbgys2LyJNqaUxjtAZ7i6MbP2fgkIIbTO6XUcy8VEinGQ5vuz5BGAXo%2B57yHRoNPR4KXS12Y9RXjex2m3NWiwDZMbUueyglhdt9smS1HYlHzK4IVhScmJsEaTVNhV0uIp0rzZrNuHjicReTQGjgsB%2BkHCcqbTCV4rJtaEEeJFNkF7LS5lT4XsQgQW1isUzyhJIIyn%2FQOTSLTBsBVgHdAJ62c6TE0Wjan7cqSOhEnWKvO5kmrVoB48x4h%2BW6hjEMZisbGy9eH1qBnlo6CFMHDwg5Q2OSiNKXIsRhatM2cUhA9qC1iQF9Z2b9cn7XSwLTJffTI1KZur7%2F1OnWjMmwf9MEDFqUrSPQ%2F%2B%2FNB5NnR2U9gAy5YL8J4AbjaF7pZ%2F1xF5rjrjNuAPnFgCwEBLuvDnhxGZlqXY9QvryzB0Sklv3%2FavX6LVL7WZvreW%2BXlIUNmZoKe9hYu3Yn9FkfnJH1cnB7f0YuJj0hCNxmZGZzuPgzP4nrdeJ2SrBtk9r55xuZk18rdqPuYsC4O14%2BUsSazN%2BGr5rgqjXuuPMCIhyp1676Sso1HGZkEXUmhN9YCI&pdp_filters=item_id%3AMLB3945120451#polycard_client=search-desktop&is_advertising=true&backend_model=search-backend%3Bfallback_productos-promocionados_reco_of_reco_supple_view_view_reco_of_reco&be_origin=backend&search_layout=grid&position=16&type=pad&tracking_id=c527baac-dc15-4d5d-b37b-2defcf7c4000&wid=MLB3945120451&sid=search,MLB3945120451,1;6;8,"Ssd M2 2230 Nvme Kingspec Nx Series 256gb Gen3 X4 Steam Deck Cor Preto || SSD 256GB NVMe KingSpec para MacBook Pro, Air || Hd Ssd Interno Kingspec 256gb M2 M.2 Nvme 2242 Pcie Gen3 X2"
western digital|wd green sn350|500gb|nvme,ssd nvme,Western Digital,WD Green SN350,500GB,NVMe,M.2,PCIe 3.0,Western Digital WD Green SN350 500GB NVMe M.2,3,625.0,740.0,848.0,10050,,0,Ssd M.2 500gb Wd Green Sn350 2280 Nvme Pcie Gen 3.0 Wds500g2g0c Velocidade De Leitura 2400mb/s Para Pc E Notebook Cor Verde,https://www.mercadolivre.com.br/ssd-m2-500gb-wd-green-sn350-2280-nvme-pcie-gen-30-wds500g2g0c-velocidade-de-leitura-2400mbs-para-pc-e-notebook-cor-verde/p/MLB26869319#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=23&type=product&tracking_id=c527baac-dc15-4d5d-b37b-2defcf7c4000&wid=MLB4024201131&sid=search,MLB4024201131,1;10;7,Ssd M.2 500gb Wd Green Sn350 2280 Nvme Pcie Gen 3.0 Wds500g2g0c Velocidade De Leitura 2400mb/s Para Pc E Notebook Cor Verde || Ssd M.2 500gb Wd Green Sn350 2280 Nvme Wds500g2g0c || Ssd M.2 500gb Wd Green Sn350 2280 Nvme Pcie Gen 3.0 Wds500g2g0c Velocidade De Leitura 2400mb/s Para Pc E Notebook
western digital|sn350|500gb|nvme,ssd nvme,Western Digital,SN350,500GB,NVMe,M.2,PCIe 3.0,Western Digital SN350 500GB NVMe M.2,3,798.0,798.0,798.0,25,,0,Ssd 500gb Wd Green M.2 2280 Nvme Sn350 Pcie Gen 3.0 Velocidade De Leitura 2400mb/s Para Pc E Notebook Wds500g2g0c,https://www.mercadolivre.com.br/ssd-500gb-wd-green-m2-2280-nvme-sn350-pcie-gen-30-velocidade-de-leitura-2400mbs-para-pc-e-notebook-wds500g2g0c/up/MLBU1130927706#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=54&type=product&tracking_id=bb70a3b7-b81c-481c-81b4-34f9c4d0e99d&wid=MLB3412217875&sid=search,MLB3412217875,10;6;9,Ssd 500gb Wd Green M.2 2280 Nvme Sn350 Pcie Gen 3.0 Velocidade De Leitura 2400mb/s Para Pc E Notebook Wds500g2g0c
western digital|wd green sn350|1tb,ssd nvme,Western Digital,WD Green SN350,1TB,,,,Western Digital WD Green SN350 1TB,3,839.0,981.0,1104.0,10000,,0,Disco Sólido Interno Western Digital Wd Green Sn350 Wds100t3g0c 1tb Verde,https://www.mercadolivre.com.br/disco-solido-interno-western-digital-wd-green-sn350-wds100t3g0c-1tb-verde/p/MLB24819136#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=20&type=product&tracking_id=c527baac-dc15-4d5d-b37b-2defcf7c4000&wid=MLB5264957246&sid=search,MLB5264957246,1;10;7,Disco Sólido Interno Western Digital Wd Green Sn350 Wds100t3g0c 1tb Verde || Western Digital Wd Green Sn350 Wds100t2g0c 1tb 1 Tb
western digital|wd green sn350|1tb|nvme,ssd nvme,Western Digital,WD Green SN350,1TB,NVMe,M.2,PCIe 4.0,Western Digital WD Green SN350 1TB NVMe M.2 PCIe 4.0,3,894.0,1010.0,1068.0,0,,0,Ssd Wd Green Sn350 1tb M.2 2280 Nvme 2400 Mb/s Wds100t2g0c Cor Verde,https://www.mercadolivre.com.br/ssd-wd-green-sn350-1tb-m2-2280-nvme-2400-mbs-wds100t2g0c-cor-verde/up/MLBU3092187062#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=41&type=product&float_highlight=last_units&tracking_id=e70ccd18-2b1e-41a6-8cf8-ea0040015140&wid=MLB4013787861&sid=search,MLB4013787861,5;8;9,Ssd Wd Green Sn350 1tb Nvme M.2 Pcie Gen 4 Alta Velocidade || Ssd Wd Green Sn350 1tb M.2 2280 Nvme 2400 Mb/s Wds100t2g0c Cor Verde
kingston|1tb|ssd,ssd nvme,Kingston,,1TB,SSD,M.2,PCIe 4.0,Kingston 1TB M.2 PCIe 4.0,3,1039.0,1158.67,1248.0,51100,,0,Ssd M2 1tb Kingston Nvme2 Pcie 4.0 3500 Mb/s Cor Preto,https://www.mercadolivre.com.br/ssd-m2-1tb-kingston-nvme2-pcie-40-3500-mbs-cor-preto/p/MLB19738268#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=28&type=product&tracking_id=de41043e-a9fc-4271-ae07-41e85aa4c8bc&wid=MLB3177921179&sid=search,MLB3177921179,1;2;3,"Ssd Kingston 1tb M2 Nvme3 Interno Pcie Gen 4.0 Leitura 6000mb/s Gravação 4000mb/s - Azul-aço || Ssd M2 1tb Kingston Nvme2 Pcie 4.0 3500 Mb/s Cor Preto || Ssd Externo Portátil Kingston Xs2000 1tb, Usb 3.2 Cinza"
kingston|nv3|1tb|ssd,ssd nvme,Kingston,NV3,1TB,SSD,M.2,PCIe 4.0,Kingston NV3 1TB M.2 PCIe 4.0,3,1099.0,1261.67,1489.0,200,,0,Ssd Kingston 1tb Nv3 Pcie 4.0 Gen 4x4 M2 6000mb/s Original,https://www.mercadolivre.com.br/ssd-kingston-1tb-nv3-pcie-40-gen-4x4-m2-6000mbs-original/up/MLBU3000164282#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=5&type=product&float_highlight=last_unit&tracking_id=46abd472-a95a-464b-8566-967e88f75db6&wid=MLB5276649168&sid=search,MLB5276649168,10;2;5,Ssd Kingston 1tb Nv3 Pcie 4.0 Gen 4x4 M2 Snv3s/1000g Nf || Ssd Kingston 1tb Nv3 Pcie 4.0 Gen 4x4 M2 6000mb/s Original || Ssd 1tb Kingston Nv3 Snv3s/1000g M.2
memoria|kingston|fury|beast|rgb|8gb,memoria ram ddr5,Kingston,,8GB,,,,Kingston 8GB,3,1133.0,1135.67,1138.0,200,,0,"Memoria Kingston Fury Beast, Rgb, 8gb (1x8gb), Ddr5 6000mhz",https://www.mercadolivre.com.br/memoria-kingston-fury-beast-rgb-8gb-1x8gb-ddr5-6000mhz/p/MLB36261547#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=12&type=product&tracking_id=56117de3-36d7-4e30-9300-18626952aaf7&wid=MLB4732276991&sid=search,MLB4732276991,1;2,"Memória Gamer Kingston Fury Beast Rgb, 8gb, Ddr5 5200mhz || Memoria Kingston Fury Beast, Rgb, 8gb (1x8gb), Ddr5 6000mhz"
memoria|ram|para|ddr5|4800mhz|16gb,memoria ram ddr5,Crucial,,16GB,,,,Crucial 16GB,3,1190.0,1317.67,1516.0,10550,,0,Memória Ram Para Notebook Ddr5 16gb 4800mhz - Kd48s40/16g,https://www.mercadolivre.com.br/memoria-ram-para-notebook-ddr5-16gb-4800mhz-kd48s4016g/p/MLB38772285#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=60&type=product&float_highlight=last_unit&tracking_id=5d5dc4a3-5a6e-4338-97b3-629ff4d24a24&wid=MLB4977499128&sid=search,MLB4977499128,1;2,Memória Ram Para Notebook 16gb Ddr5 4800mhz Cl40 Sodimm Crucial Ct16g48c40s5 Preto || Memória Ram Para Notebook Ddr5 16gb 4800mhz - Kd48s40/16g || Memória Ram Para Pc 16gb Ddr5 4800mhz Cb16gu4800 Crucial
samsung|1tb|nvme,ssd nvme,Samsung,,1TB,NVMe,M.2,PCIe 4.0,Samsung 1TB NVMe M.2 PCIe 4.0,3,1249.0,1485.33,1957.0,250,,0,Ssd Samsung Pm9c1a 1tb M.2 2280 Nvme Pcie Gen4 X4 Gaming,https://www.mercadolivre.com.br/ssd-samsung-pm9c1a-1tb-m2-2280-nvme-pcie-gen4-x4-gaming/up/MLBU3505028769#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=40&type=product&tracking_id=de41043e-a9fc-4271-ae07-41e85aa4c8bc&wid=MLB5836315162&sid=search,MLB5836315162,2;5,Ssd Samsung Pm9c1a 1tb M.2 2280 Nvme Pcie Gen4 X4 Gaming Preto || Ssd Samsung Pm9c1a 1tb M.2 2280 Nvme Pcie Gen4 X4 Gaming || Ssd Samsung 9100 Pro 1tb Nvme Gen5 X4 Leitura 14700mb/s Gravação 13300mb/s Mz-vap1t0b/am cor Negro
memoria|ram|kingston|valueram|5600mts|16gb,memoria ram ddr5,Kingston,,16GB,,,,Kingston 16GB,3,1533.0,1566.0,1625.0,100,,0,Memória Ram Kingston Valueram 16gb 5600mts Cl46 Dimm Ddr5,https://www.mercadolivre.com.br/memoria-ram-kingston-valueram-16gb-5600mts-cl46-dimm-ddr5/p/MLB34361422#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=48&type=product&tracking_id=5d5dc4a3-5a6e-4338-97b3-629ff4d24a24&wid=MLB4412680505&sid=search,MLB4412680505,1;6;7,Memória Ram Kingston Valueram 16gb 5600mts Cl46 Dimm Ddr5
memoria|kingston|fury|beast|rgb|16gb,memoria ram ddr5,Kingston,,16GB,,,,Kingston 16GB,3,1890.0,2301.67,2910.0,1050,,0,Memoria Kingston Fury Beast Rgb 16gb Ddr5 6000mt/s 1.35v,https://www.mercadolivre.com.br/memoria-kingston-fury-beast-rgb-16gb-ddr5-6000mts-135v/p/MLB44423735#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=22&type=product&tracking_id=5d5dc4a3-5a6e-4338-97b3-629ff4d24a24&wid=MLB6889904410&sid=search,MLB6889904410,1;2,Memoria Kingston Fury Beast Rgb 16gb Ddr5 6000mt/s 1.35v || Memória Gamer Kingston Fury Beast Rgb Ddr5 16gb 5600mhz || Memória Gamer 16gb Kingston Fury Beast Rgb Ddr5 6000mhz
kingston|nv3 mini|2tb|nvme,ssd nvme,Kingston,NV3 Mini,2TB,NVMe,M.2,PCIe 4.0,Kingston NV3 Mini 2TB NVMe M.2 PCIe 4.0,3,2599.0,2941.33,3115.0,100,,0,Ssd M.2 2230 Kingston Nv3 Mini 2TB Nvme Pcie 4.0 SNV3SM3/2T0 Velocidade De Leitura Até 6000mb/s E Gravação Até 5000mb/s Branco,https://www.mercadolivre.com.br/ssd-m2-2230-kingston-nv3-mini-2tb-nvme-pcie-40-snv3sm32t0-velocidade-de-leitura-ate-6000mbs-e-gravaco-ate-5000mbs-branco/p/MLB53019504#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=46&type=product&tracking_id=bb27f9e2-487c-4e32-bae2-cfa857d23c11&wid=MLB6889971342&sid=search,MLB6889971342,3;5,Ssd M.2 2230 Kingston Nv3 Mini 2TB Nvme Pcie 4.0 SNV3SM3/2T0 Velocidade De Leitura Até 6000mb/s E Gravação Até 5000mb/s Branco || Ssd M.2 2230 Kingston Nv3 Mini 2tb Nvme 4.0
memoria|ram|adata|ddr5|4800mhz|32gb,memoria ram ddr5,Adata,,32GB,,,,Adata 32GB,3,3290.0,3291.67,3295.0,0,,0,Memória Ram 32gb Desktop Pc Adata Ddr5 4800mhz Ad5u480032g-s,https://www.mercadolivre.com.br/memoria-ram-32gb-desktop-pc-adata-ddr5-4800mhz-ad5u480032gs/up/MLBU3758215003#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=29&type=product&tracking_id=48b89447-4a5c-4062-8d59-b966655ad596&wid=MLB4451635861&sid=search,MLB4451635861,4;6,Memória Ram 32gb Desktop Pc Adata Ddr5 4800mhz Ad5u480032g-s
memoria|ram|ddr5|corsair|vengeance|32gb,memoria ram ddr5,Corsair,,32GB,,,,Corsair 32GB,3,3499.0,3918.0,4255.0,50,,0,Memória RAM DDR5 Corsair Vengeance 32GB (2x16GB) para Computador,https://www.mercadolivre.com.br/memoria-ram-ddr5-corsair-vengeance-32gb-2x16gb-para-computador/p/MLB46479470#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=9&type=product&tracking_id=40dc4e04-2f98-496c-a06b-e982dc1f494b&wid=&sid=search,MLB46479470,5;7,Memória RAM DDR5 Corsair Vengeance RGB 32GB (2x16GB) 6400MHz || Memória Ram Ddr5 Corsair Vengeance 32gb (2x16gb) 6000mhz || Memória RAM DDR5 Corsair Vengeance 32GB (2x16GB) para Computador
memoria|corsair|vengeance|rgb|ddr5|32gb,memoria ram ddr5,Corsair,,32GB,,,,Corsair 32GB,3,4215.0,5893.33,7670.0,50,,0,Memória Corsair Vengeance Rgb Ddr5 32gb (2x16gb) 6400mhz,https://www.mercadolivre.com.br/memoria-corsair-vengeance-rgb-ddr5-32gb-2x16gb-6400mhz/up/MLBU3818104918#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=19&type=product&tracking_id=48b89447-4a5c-4062-8d59-b966655ad596&wid=MLB6302515504&sid=search,MLB6302515504,10;4;5,Memória Corsair Vengeance Rgb Ddr5 32gb (2x16gb) 6400mhz || Memoria Corsair Vengeance Rgb Ddr5 32gb (2x16gb) 6000mhz || MEMÓRIA CORSAIR VENGEANCE RGB DDR5 32GB 2X16GB 6000MTs CL30 - CMH32GX5M2B6000C30
memoria|corsair|dominator|titanium|ddr5|32gb,memoria ram ddr5,Corsair,,32GB,,,,Corsair 32GB,3,4508.0,6760.0,8543.0,25,,0,Memória Corsair Dominator Titanium Ddr5 32gb 2x16gb 6400mhz,https://www.mercadolivre.com.br/memoria-corsair-dominator-titanium-ddr5-32gb-2x16gb-6400mhz/up/MLBU3060888326#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=8&type=product&tracking_id=70662bf6-14e9-4cf5-bdcf-bb1c5b632811&wid=MLB5311528004&sid=search,MLB5311528004,10;6;8,Memoria Corsair Dominator Titanium Ddr5 32gb (2 X 16gb) || Memória Corsair Dominator Titanium Ddr5 32gb 2x16gb 6400mhz || Memoria Corsair Dominator Titanium Ddr5 32gb(2x16gb) 6000mhz
memoria|ram|vengeance|6000|cl40|64gb,memoria ram ddr5,Corsair,,64GB,,,,Corsair 64GB,3,7536.0,7841.33,7994.0,0,,0,Memória RAM Vengeance 6000 Cl40 Corsair Ddr5 64gb (2x32gb),https://www.mercadolivre.com.br/memoria-ram-vengeance-6000-cl40-corsair-ddr5-64gb-2x32gb/p/MLB62818051#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=10&type=product&tracking_id=dafcc706-d91a-45cd-b350-760a95995f6b&wid=MLB4816274037&sid=search,MLB4816274037,4;5,Memória Ram Vengeance 6000 Cl40 Corsair Ddr5 64gb (2x32gb) || Memória RAM Vengeance 6000 Cl40 Corsair Ddr5 64gb (2x32gb)
